uei,district_norm,state,issue_date,label,latitude,longitude,n_missing_features,rain_prev_3d_mm,rain_prev_7d_mm,rain_prev_14d_mm,et0_prev_7d_mm,forecast_rain_0_24h_mm,forecast_rain_24_48h_mm,river_discharge_current_m3s,river_discharge_change_pct,elevation_m,slope_proxy_pct,historical_flood_event_count_district,historical_flood_years_count,distance_to_nearest_recorded_flood_event_km,days_since_last_recorded_flood
NEG-deoria-2019-08-19,deoria,,2019-08-19,0,26.50167,83.77936,0,24.0,59.7,110.3,26.59,15.8,47.6,0.89,-5.3,77.0,0.09,48,29,0.0,862.0
NEG-deoria-2022-11-10,deoria,,2022-11-10,0,26.50167,83.77936,0,0.0,0.0,0.0,21.699999999999996,0.0,0.0,0.11,-38.9,77.0,0.09,55,32,0.0,50.0
NEG-deoria-2019-03-06,deoria,,2019-03-06,0,26.50167,83.77936,0,0.0,4.8999999999999995,5.6,24.549999999999997,0.0,0.0,0.03,0.0,77.0,0.09,48,29,0.0,696.0
NEG-deoria-2020-02-21,deoria,,2020-02-21,0,26.50167,83.77936,0,0.0,0.0,0.0,22.630000000000003,7.0,5.7,0.06,0.0,77.0,0.09,49,30,0.0,148.0
NEG-deoria-2023-05-22,deoria,,2023-05-22,0,26.50167,83.77936,0,0.0,0.3,0.4,47.0,0.7,0.0,0.06,0.0,77.0,0.09,55,32,0.0,243.0
NEG-deoria-2015-12-14,deoria,,2015-12-14,0,26.50167,83.77936,0,0.0,0.0,1.2,17.890000000000004,0.0,0.0,0.04,-20.0,77.0,0.09,44,27,0.0,1510.0
NEG-deoria-2021-07-06,deoria,,2021-07-06,0,26.50167,83.77936,0,10.3,20.5,170.0,23.590000000000003,8.1,14.5,1.17,-29.1,77.0,0.09,52,31,0.0,322.0
NEG-deoria-2016-01-27,deoria,,2016-01-27,0,26.50167,83.77936,0,0.0,2.0,8.4,17.33,0.0,0.0,0.02,0.0,77.0,0.09,44,27,0.0,1554.0
NEG-deoria-2020-09-01,deoria,,2020-09-01,0,26.50167,83.77936,0,2.3,25.799999999999997,97.20000000000002,29.869999999999997,19.9,0.4,0.91,-30.5,77.0,0.09,52,31,0.0,14.0
NEG-deoria-2022-02-23,deoria,,2022-02-23,0,26.50167,83.77936,0,0.0,0.0,0.0,25.68,0.0,0.0,0.09,-18.2,77.0,0.09,52,31,0.0,554.0
NEG-deoria-2019-06-04,deoria,,2019-06-04,0,26.50167,83.77936,0,0.1,0.1,0.1,53.63,0.0,0.1,0.03,0.0,77.0,0.09,48,29,0.0,786.0
NEG-deoria-2015-11-03,deoria,,2015-11-03,0,26.50167,83.77936,0,0.0,11.1,11.1,21.650000000000002,0.0,0.0,0.06,0.0,77.0,0.09,44,27,0.0,1469.0
NEG-deoria-2021-08-21,deoria,,2021-08-21,0,26.50167,83.77936,0,35.8,62.699999999999996,188.9,23.89,10.4,20.7,0.85,-22.0,77.0,0.09,52,31,0.0,368.0
NEG-deoria-2021-05-14,deoria,,2021-05-14,0,26.50167,83.77936,0,3.6999999999999997,6.199999999999999,14.700000000000001,39.05,0.0,0.0,0.06,0.0,77.0,0.09,52,31,0.0,269.0
NEG-deoria-2015-09-13,deoria,,2015-09-13,0,26.50167,83.77936,0,27.3,27.3,50.00000000000001,32.64,7.2,8.5,0.28,-33.3,77.0,0.09,44,27,0.0,1418.0
NEG-deoria-2019-11-17,deoria,,2019-11-17,0,26.50167,83.77936,0,0.0,0.0,0.0,23.46,0.0,0.0,0.07,-12.5,77.0,0.09,49,30,0.0,52.0
NEG-deoria-2022-06-06,deoria,,2022-06-06,0,26.50167,83.77936,0,1.1,1.4000000000000001,31.300000000000004,41.489999999999995,5.0,14.2,0.09,0.0,77.0,0.09,52,31,0.0,657.0
NEG-deoria-2016-06-19,deoria,,2016-06-19,0,26.50167,83.77936,0,22.2,42.4,52.8,35.02000000000001,5.2,37.7,0.06,100.0,77.0,0.09,44,27,0.0,1698.0
NEG-deoria-2017-08-27,deoria,,2017-08-27,0,26.50167,83.77936,0,34.199999999999996,61.099999999999994,115.79999999999998,26.029999999999998,7.7,6.2,1.37,-9.9,77.0,0.09,48,29,0.0,140.0
NEG-deoria-2018-04-09,deoria,,2018-04-09,0,26.50167,83.77936,0,10.600000000000001,12.3,16.799999999999997,43.150000000000006,0.0,1.1,0.03,0.0,77.0,0.09,48,29,0.0,365.0
NEG-deoria-2017-12-05,deoria,,2017-12-05,0,26.50167,83.77936,0,0.0,0.0,0.0,19.19,0.0,0.0,0.05,0.0,77.0,0.09,48,29,0.0,240.0
NEG-deoria-2018-07-14,deoria,,2018-07-14,0,26.50167,83.77936,0,39.4,54.8,157.2,31.13,0.3,1.1,0.06,-33.3,77.0,0.09,48,29,0.0,461.0
NEG-deoria-2023-12-25,deoria,,2023-12-25,0,26.50167,83.77936,0,0.0,0.0,0.0,17.029999999999998,0.0,0.0,0.09,0.0,77.0,0.09,56,33,0.0,106.0
NEG-deoria-2019-05-29,deoria,,2019-05-29,0,26.50167,83.77936,0,0.0,0.0,0.0,51.300000000000004,0.0,0.0,0.03,0.0,77.0,0.09,48,29,0.0,780.0
NEG-deoria-2022-11-10,deoria,,2022-11-10,0,26.50167,83.77936,0,0.0,0.0,0.0,21.699999999999996,0.0,0.0,0.11,-38.9,77.0,0.09,55,32,0.0,50.0
NEG-deoria-2023-04-01,deoria,,2023-04-01,0,26.50167,83.77936,0,1.3,2.5,30.8,40.8,0.1,0.0,0.09,0.0,77.0,0.09,55,32,0.0,192.0
NEG-deoria-2018-08-29,deoria,,2018-08-29,0,26.50167,83.77936,0,26.200000000000003,84.7,118.0,20.95,16.3,12.0,1.65,37.5,77.0,0.09,48,29,0.0,507.0
NEG-deoria-2018-07-26,deoria,,2018-07-26,0,26.50167,83.77936,0,37.5,94.69999999999999,119.19999999999999,30.37,37.9,5.1,0.12,140.0,77.0,0.09,48,29,0.0,473.0
NEG-dewas-2020-01-29,dewas,,2020-01-29,0,22.96585,76.05526,0,0.0,0.5,4.4,24.77,0.0,0.0,0.05,66.7,546.0,0.901,15,13,0.0,6016.0
NEG-dewas-2018-01-18,dewas,,2018-01-18,0,22.96585,76.05526,0,0.0,0.0,0.0,25.630000000000003,0.0,0.0,0.02,0.0,546.0,0.901,15,13,0.0,5275.0
NEG-dewas-2017-08-14,dewas,,2017-08-14,0,22.96585,76.05526,0,4.4,28.9,36.1,20.36,0.4,0.0,0.89,-20.5,546.0,0.901,15,13,0.0,5118.0
NEG-dhalai-2015-11-02,dhalai,,2015-11-02,0,24.60117,92.84785,0,6.4,6.6,8.100000000000001,20.43,0.0,0.4,42.85,-13.2,32.0,0.631,19,12,0.0,501.0
NEG-dhalai-2017-04-10,dhalai,,2017-04-10,0,24.60117,92.84785,0,5.699999999999999,63.49999999999999,186.0,19.73,2.1,0.0,17.97,-3.3,32.0,0.631,19,12,0.0,1026.0
NEG-dhalai-2016-07-11,dhalai,,2016-07-11,0,24.60117,92.84785,0,102.0,179.5,294.4,18.0,9.2,8.4,85.9,16.6,32.0,0.631,19,12,0.0,753.0
NEG-dhalai-2023-09-30,dhalai,,2023-09-30,0,24.60117,92.84785,0,7.6,24.5,122.49999999999999,31.479999999999997,48.0,4.9,57.08,-13.7,32.0,0.631,23,14,0.0,1538.0
NEG-dhalai-2023-08-21,dhalai,,2023-08-21,0,24.60117,92.84785,0,20.799999999999997,90.5,193.8,29.0,7.3,20.6,49.12,-6.8,32.0,0.631,23,14,0.0,1498.0
NEG-dhalai-2021-07-22,dhalai,,2021-07-22,0,24.60117,92.84785,0,51.5,103.5,219.99999999999997,22.19,16.7,6.3,32.88,4.6,32.0,0.631,23,14,0.0,738.0
NEG-dhalai-2016-03-22,dhalai,,2016-03-22,0,24.60117,92.84785,0,18.8,23.1,36.7,28.860000000000003,15.8,0.0,15.0,2.2,32.0,0.631,19,12,0.0,642.0
NEG-dhalai-2016-09-28,dhalai,,2016-09-28,0,24.60117,92.84785,0,41.3,139.3,293.1,23.38,7.3,16.6,68.98,2.4,32.0,0.631,19,12,0.0,832.0
NEG-dhalai-2016-03-08,dhalai,,2016-03-08,0,24.60117,92.84785,0,3.5,4.8,62.5,27.2,1.8,3.1,14.81,-2.0,32.0,0.631,19,12,0.0,628.0
NEG-dhalai-2016-11-04,dhalai,,2016-11-04,0,24.60117,92.84785,0,9.5,21.5,50.10000000000001,21.45,11.1,87.8,47.31,-7.7,32.0,0.631,19,12,0.0,869.0
NEG-dhalai-2020-01-16,dhalai,,2020-01-16,0,24.60117,92.84785,0,0.0,0.8999999999999999,44.4,15.969999999999999,0.0,0.0,18.86,-5.7,32.0,0.631,23,14,0.0,185.0
NEG-dhalai-2020-03-23,dhalai,,2020-03-23,0,24.60117,92.84785,0,0.4,0.4,0.5,28.090000000000003,1.1,0.0,15.71,-0.3,32.0,0.631,23,14,0.0,252.0
NEG-dhamtari-2018-07-10,dhamtari,,2018-07-10,0,20.70718,81.54874,0,73.1,101.80000000000001,160.29999999999998,24.009999999999998,17.4,10.2,2.03,463.9,323.0,0.27,2,2,0.0,2863.0
NEG-dhamtari-2019-07-24,dhamtari,,2019-07-24,0,20.70718,81.54874,0,13.4,48.3,56.3,29.96,27.9,18.0,0.05,150.0,323.0,0.27,2,2,0.0,3242.0
NEG-dhamtari-2016-05-09,dhamtari,,2016-05-09,0,20.70718,81.54874,0,2.5999999999999996,6.5,11.799999999999997,50.77,0.1,2.2,0.06,0.0,323.0,0.27,2,2,0.0,2071.0
NEG-dhanbad-2021-01-04,dhanbad,,2021-01-04,0,23.79759,86.42992,0,0.0,0.0,0.0,22.53,0.0,0.0,0.09,0.0,242.0,1.351,3,2,0.0,296.0
NEG-dhanbad-2019-01-07,dhanbad,,2019-01-07,0,23.79759,86.42992,0,0.0,0.0,0.0,19.970000000000002,0.0,0.0,0.03,-40.0,242.0,1.351,2,1,0.0,4489.0
NEG-dhanbad-2023-08-22,dhanbad,,2023-08-22,0,23.79759,86.42992,0,6.1,54.7,130.00000000000003,28.500000000000004,24.5,19.5,0.52,-7.1,242.0,1.351,3,2,0.0,1256.0
NEG-dhar-2017-04-30,dhar,,2017-04-30,0,20.82177,82.69849,0,0.0,0.0,4.699999999999999,62.12,0.1,0.0,0.09,-91.5,292.0,1.081,16,13,0.0,2513.0
NEG-dhar-2020-01-26,dhar,,2020-01-26,0,20.82177,82.69849,0,0.1,0.2,0.2,27.16,0.0,0.5,0.28,-9.7,292.0,1.081,16,13,0.0,3514.0
NEG-dhar-2018-06-16,dhar,,2018-06-16,0,20.82177,82.69849,0,0.7,39.00000000000001,67.0,34.13,0.0,0.0,0.06,-33.3,292.0,1.081,16,13,0.0,2925.0
NEG-dhar-2020-03-12,dhar,,2020-03-12,0,20.82177,82.69849,0,0.1,10.599999999999998,17.700000000000003,26.729999999999997,0.0,0.0,0.66,-8.3,292.0,1.081,16,13,0.0,3560.0
NEG-dhar-2017-12-21,dhar,,2017-12-21,0,20.82177,82.69849,0,0.0,0.0,0.0,24.18,0.0,0.0,0.55,-5.2,292.0,1.081,16,13,0.0,2748.0
NEG-dhar-2016-05-06,dhar,,2016-05-06,0,20.82177,82.69849,0,0.7999999999999999,3.1,7.199999999999999,52.779999999999994,3.0,0.6,0.0,-100.0,292.0,1.081,16,13,0.0,2154.0
NEG-dhar-2016-01-06,dhar,,2016-01-06,0,20.82177,82.69849,0,0.0,0.0,1.1,25.11,0.0,0.0,0.06,-62.5,292.0,1.081,16,13,0.0,2033.0
NEG-dhar-2016-10-07,dhar,,2016-10-07,0,20.82177,82.69849,0,27.3,49.0,115.1,22.13,15.0,20.1,38.63,81.0,292.0,1.081,16,13,0.0,2308.0
NEG-dhar-2022-09-11,dhar,,2022-09-11,0,20.82177,82.69849,0,23.2,63.8,97.89999999999998,26.42,21.5,13.4,1.67,-45.2,292.0,1.081,19,14,0.0,641.0
NEG-dhar-2018-05-31,dhar,,2018-05-31,0,20.82177,82.69849,1,1.8,7.5,16.2,50.0,5.2,0.3,0.0,,292.0,1.081,16,13,0.0,2909.0
NEG-dhar-2022-11-26,dhar,,2022-11-26,0,20.82177,82.69849,0,0.0,0.0,0.0,26.259999999999998,0.0,0.0,2.37,270.3,292.0,1.081,19,14,0.0,717.0
NEG-dhar-2022-10-25,dhar,,2022-10-25,0,20.82177,82.69849,0,0.0,10.1,50.3,28.400000000000002,0.0,0.0,1.54,-18.1,292.0,1.081,19,14,0.0,685.0
NEG-dhar-2021-10-07,dhar,,2021-10-07,0,20.82177,82.69849,0,3.2,29.399999999999995,78.7,25.36,0.5,0.0,1.77,-83.6,292.0,1.081,19,14,0.0,302.0
NEG-dhar-2015-06-15,dhar,,2015-06-15,0,20.82177,82.69849,0,38.0,40.2,55.699999999999996,38.81,2.9,9.2,0.19,533.3,292.0,1.081,16,13,0.0,1828.0
NEG-dhar-2017-05-30,dhar,,2017-05-30,0,20.82177,82.69849,1,0.2,6.6000000000000005,6.7,55.76,1.8,2.6,0.0,,292.0,1.081,16,13,0.0,2543.0
NEG-dharashiv-2018-09-04,dharashiv,,2018-09-04,0,18.18158,76.03889,0,10.600000000000001,17.6,51.800000000000004,24.45,1.5,1.3,0.22,-56.0,665.0,2.072,29,23,0.0,15.0
NEG-dharashiv-2016-08-30,dharashiv,,2016-08-30,0,18.18158,76.03889,0,13.0,20.8,25.7,25.210000000000004,7.5,3.3,0.13,-48.0,665.0,2.072,25,20,0.0,450.0
NEG-dharashiv-2016-01-09,dharashiv,,2016-01-09,0,18.18158,76.03889,0,0.0,0.0,0.0,30.22,0.0,0.0,0.03,50.0,665.0,2.072,25,20,0.0,216.0
NEG-dharashiv-2022-12-22,dharashiv,,2022-12-22,0,18.18158,76.03889,0,0.0,0.0,15.799999999999999,29.58,0.0,0.0,0.06,-25.0,665.0,2.072,44,26,0.0,66.0
NEG-dharashiv-2017-10-13,dharashiv,,2017-10-13,0,18.18158,76.03889,0,25.3,51.7,59.60000000000001,20.820000000000004,14.0,13.8,0.45,275.0,665.0,2.072,27,22,0.0,222.0
NEG-dharashiv-2018-12-28,dharashiv,,2018-12-28,0,18.18158,76.03889,0,0.0,0.0,1.6,28.310000000000002,0.0,0.0,0.03,0.0,665.0,2.072,29,23,0.0,130.0
NEG-dharashiv-2019-06-12,dharashiv,,2019-06-12,0,18.18158,76.03889,0,28.6,30.400000000000002,32.7,44.26,1.3,0.1,0.03,0.0,665.0,2.072,29,23,0.0,296.0
NEG-dharashiv-2015-07-20,dharashiv,,2015-07-20,0,18.18158,76.03889,0,3.5999999999999996,3.7,6.1,40.58,0.4,2.9,0.03,0.0,665.0,2.072,25,20,0.0,43.0
NEG-dharashiv-2022-08-05,dharashiv,,2022-08-05,0,18.18158,76.03889,0,38.6,78.0,138.8,26.01,11.4,29.0,1.36,2.3,665.0,2.072,43,25,0.0,300.0
NEG-dharashiv-2018-05-09,dharashiv,,2018-05-09,0,18.18158,76.03889,0,1.2000000000000002,1.3000000000000003,1.4000000000000001,49.2,2.4,0.4,0.03,0.0,665.0,2.072,28,23,0.0,24.0
NEG-dharashiv-2017-12-01,dharashiv,,2017-12-01,0,18.18158,76.03889,0,0.0,0.0,7.000000000000001,31.049999999999997,0.0,0.0,0.03,0.0,665.0,2.072,27,22,0.0,271.0
NEG-dharashiv-2016-12-13,dharashiv,,2016-12-13,0,18.18158,76.03889,0,0.0,0.0,0.0,34.33,1.0,0.0,0.03,0.0,665.0,2.072,26,21,0.0,72.0
NEG-dharashiv-2015-05-08,dharashiv,,2015-05-08,0,18.18158,76.03889,0,1.9,2.7,2.7,52.269999999999996,0.1,0.2,0.03,0.0,665.0,2.072,24,19,0.0,2429.0
NEG-dharashiv-2019-07-15,dharashiv,,2019-07-15,0,18.18158,76.03889,0,11.0,68.8,105.60000000000001,24.610000000000003,1.9,1.4,0.11,-8.3,665.0,2.072,29,23,0.0,329.0
NEG-dharashiv-2020-01-27,dharashiv,,2020-01-27,0,18.18158,76.03889,0,0.0,0.1,2.4,30.349999999999998,0.0,0.0,0.03,0.0,665.0,2.072,30,24,0.0,24.0
NEG-dharashiv-2021-03-27,dharashiv,,2021-03-27,0,18.18158,76.03889,0,0.1,0.9,0.9,43.86,0.0,0.0,0.03,0.0,665.0,2.072,35,25,0.0,37.0
NEG-dharashiv-2023-05-23,dharashiv,,2023-05-23,0,18.18158,76.03889,0,0.1,0.1,0.7,51.980000000000004,0.1,0.0,0.03,0.0,665.0,2.072,44,26,0.0,218.0
NEG-dharashiv-2021-03-03,dharashiv,,2021-03-03,0,18.18158,76.03889,0,0.0,0.0,11.5,39.09,0.0,0.0,0.03,0.0,665.0,2.072,35,25,0.0,13.0
NEG-dharashiv-2017-10-20,dharashiv,,2017-10-20,0,18.18158,76.03889,0,0.2,43.6,95.29999999999998,27.240000000000002,3.7,0.2,0.26,-42.2,665.0,2.072,27,22,0.0,229.0
NEG-dharashiv-2016-01-23,dharashiv,,2016-01-23,0,18.18158,76.03889,0,0.0,0.0,0.0,32.74,0.0,0.0,0.03,0.0,665.0,2.072,25,20,0.0,230.0
NEG-dharashiv-2020-03-07,dharashiv,,2020-03-07,0,18.18158,76.03889,0,0.0,0.0,0.0,38.13,0.1,0.0,0.03,0.0,665.0,2.072,30,24,0.0,64.0
NEG-dharashiv-2016-02-22,dharashiv,,2016-02-22,0,18.18158,76.03889,0,0.0,0.0,0.0,44.44,0.0,0.0,0.03,0.0,665.0,2.072,25,20,0.0,260.0
NEG-dharashiv-2023-11-26,dharashiv,,2023-11-26,0,18.18158,76.03889,0,7.1,7.1,7.1,31.07,6.2,65.1,0.03,0.0,665.0,2.072,44,26,0.0,405.0
NEG-dharashiv-2016-07-26,dharashiv,,2016-07-26,0,18.18158,76.03889,0,33.0,89.9,100.69999999999999,14.6,13.7,11.0,0.55,511.1,665.0,2.072,25,20,0.0,415.0
NEG-dharashiv-2016-05-12,dharashiv,,2016-05-12,0,18.18158,76.03889,0,2.9000000000000004,3.5,6.9,47.870000000000005,0.0,0.1,0.03,0.0,665.0,2.072,25,20,0.0,340.0
NEG-dharashiv-2015-02-18,dharashiv,,2015-02-18,0,18.18158,76.03889,0,0.0,0.0,0.0,39.23,0.0,0.0,0.03,0.0,665.0,2.072,24,19,0.0,2350.0
NEG-dharashiv-2015-09-10,dharashiv,,2015-09-10,0,18.18158,76.03889,0,70.9,102.3,112.9,26.26,0.7,26.2,0.3,900.0,665.0,2.072,25,20,0.0,95.0
NEG-dharashiv-2023-10-04,dharashiv,,2023-10-04,0,18.18158,76.03889,0,45.1,130.50000000000003,195.6,26.13,0.0,0.0,0.71,36.5,665.0,2.072,44,26,0.0,352.0
NEG-dharashiv-2017-06-29,dharashiv,,2017-06-29,0,18.18158,76.03889,0,33.7,52.7,95.3,24.020000000000003,11.5,5.6,0.14,180.0,665.0,2.072,27,22,0.0,116.0
NEG-dharashiv-2016-06-19,dharashiv,,2016-06-19,0,18.18158,76.03889,0,3.8000000000000003,6.1000000000000005,25.6,43.72,11.6,10.1,0.14,133.3,665.0,2.072,25,20,0.0,378.0
NEG-dharashiv-2017-03-22,dharashiv,,2017-03-22,0,18.18158,76.03889,0,0.0,12.5,12.5,45.99999999999999,0.0,0.0,0.03,-66.7,665.0,2.072,27,22,0.0,17.0
NEG-dharashiv-2019-06-29,dharashiv,,2019-06-29,0,18.18158,76.03889,0,39.3,84.4,87.10000000000001,25.07,10.2,9.4,0.44,1366.7,665.0,2.072,29,23,0.0,313.0
NEG-dharashiv-2019-03-05,dharashiv,,2019-03-05,0,18.18158,76.03889,0,0.0,0.0,0.0,43.870000000000005,0.0,0.0,0.03,0.0,665.0,2.072,29,23,0.0,197.0
NEG-dharashiv-2022-09-12,dharashiv,,2022-09-12,0,18.18158,76.03889,0,34.5,103.99999999999999,173.6,18.97,14.3,2.2,1.05,133.3,665.0,2.072,43,25,0.0,338.0
NEG-dharashiv-2022-01-25,dharashiv,,2022-01-25,0,18.18158,76.03889,0,0.0,0.0,0.8,31.029999999999998,0.0,0.0,0.03,0.0,665.0,2.072,43,25,0.0,108.0
NEG-dharashiv-2022-03-25,dharashiv,,2022-03-25,0,18.18158,76.03889,0,0.0,0.0,4.0,46.199999999999996,0.0,0.0,0.03,0.0,665.0,2.072,43,25,0.0,167.0
NEG-dharashiv-2015-12-11,dharashiv,,2015-12-11,0,18.18158,76.03889,0,0.0,0.0,0.3,31.740000000000002,0.0,0.0,0.02,-33.3,665.0,2.072,25,20,0.0,187.0
NEG-dharashiv-2021-07-28,dharashiv,,2021-07-28,0,18.18158,76.03889,0,4.9,68.20000000000002,186.79999999999998,22.93,1.3,0.7,1.3,-22.2,665.0,2.072,37,25,0.0,19.0
NEG-dharashiv-2017-11-26,dharashiv,,2017-11-26,0,18.18158,76.03889,0,0.7,7.000000000000001,7.000000000000001,25.16,0.0,0.0,0.03,-50.0,665.0,2.072,27,22,0.0,266.0
NEG-dharashiv-2015-11-04,dharashiv,,2015-11-04,0,18.18158,76.03889,0,0.0,0.0,0.0,33.44,0.0,0.0,0.02,-33.3,665.0,2.072,25,20,0.0,150.0
NEG-dharashiv-2015-03-31,dharashiv,,2015-03-31,0,18.18158,76.03889,0,0.3,0.3,0.5,45.2,0.0,0.0,0.03,0.0,665.0,2.072,24,19,0.0,2391.0
NEG-dharashiv-2015-09-22,dharashiv,,2015-09-22,0,18.18158,76.03889,0,0.9,68.2,200.79999999999998,20.450000000000003,0.2,0.9,0.31,-38.0,665.0,2.072,25,20,0.0,107.0
NEG-dharashiv-2017-03-20,dharashiv,,2017-03-20,0,18.18158,76.03889,0,0.0,12.5,12.5,45.769999999999996,0.0,0.0,0.03,0.0,665.0,2.072,27,22,0.0,15.0
NEG-dharashiv-2022-03-30,dharashiv,,2022-03-30,0,18.18158,76.03889,0,0.0,0.0,0.0,44.769999999999996,0.0,0.0,0.03,0.0,665.0,2.072,43,25,0.0,172.0
NEG-dharashiv-2019-12-22,dharashiv,,2019-12-22,0,18.18158,76.03889,0,0.0,0.1,0.30000000000000004,26.6,0.0,0.0,0.08,-11.1,665.0,2.072,29,23,0.0,489.0
NEG-dharashiv-2016-06-11,dharashiv,,2016-06-11,0,18.18158,76.03889,0,9.600000000000001,25.999999999999996,28.2,34.19,2.1,0.0,0.06,100.0,665.0,2.072,25,20,0.0,370.0
NEG-dharashiv-2016-01-12,dharashiv,,2016-01-12,0,18.18158,76.03889,0,0.0,0.0,0.0,30.419999999999998,0.0,0.0,0.03,50.0,665.0,2.072,25,20,0.0,219.0
NEG-dharashiv-2018-09-20,dharashiv,,2018-09-20,0,18.18158,76.03889,0,16.0,23.599999999999998,27.999999999999996,28.52,0.2,1.8,0.09,12.5,665.0,2.072,29,23,0.0,31.0
NEG-dharashiv-2016-05-16,dharashiv,,2016-05-16,0,18.18158,76.03889,0,0.1,5.2,6.8999999999999995,45.83,0.0,0.0,0.03,0.0,665.0,2.072,25,20,0.0,344.0
NEG-dharashiv-2015-06-24,dharashiv,,2015-06-24,0,18.18158,76.03889,0,39.699999999999996,58.1,106.2,19.659999999999997,1.1,0.4,0.16,33.3,665.0,2.072,25,20,0.0,17.0
NEG-dharashiv-2020-03-03,dharashiv,,2020-03-03,0,18.18158,76.03889,0,0.0,0.0,0.0,39.78,0.0,0.0,0.03,0.0,665.0,2.072,30,24,0.0,60.0
NEG-dharashiv-2015-07-27,dharashiv,,2015-07-27,0,18.18158,76.03889,0,7.7,12.399999999999999,16.1,28.979999999999997,0.0,0.3,0.05,66.7,665.0,2.072,25,20,0.0,50.0
NEG-dharashiv-2016-11-19,dharashiv,,2016-11-19,0,18.18158,76.03889,0,0.0,0.1,0.1,34.71,0.0,0.0,0.03,-50.0,665.0,2.072,26,21,0.0,48.0
NEG-dharashiv-2021-06-08,dharashiv,,2021-06-08,0,18.18158,76.03889,0,7.6,21.200000000000003,36.0,27.369999999999997,5.0,3.8,0.06,0.0,665.0,2.072,36,25,0.0,30.0
NEG-dharashiv-2019-11-10,dharashiv,,2019-11-10,0,18.18158,76.03889,0,0.6,13.2,47.900000000000006,24.91,0.0,0.0,0.47,-46.6,665.0,2.072,29,23,0.0,447.0
NEG-dharashiv-2023-02-15,dharashiv,,2023-02-15,0,18.18158,76.03889,0,0.0,0.0,0.0,42.7,0.0,0.0,0.03,0.0,665.0,2.072,44,26,0.0,121.0
NEG-dharashiv-2019-06-06,dharashiv,,2019-06-06,0,18.18158,76.03889,0,2.3000000000000003,2.3000000000000003,2.3000000000000003,53.599999999999994,0.4,1.2,0.03,0.0,665.0,2.072,29,23,0.0,290.0
NEG-dharashiv-2020-07-25,dharashiv,,2020-07-25,0,18.18158,76.03889,0,26.0,38.900000000000006,98.8,20.990000000000002,0.7,3.1,0.99,8.8,665.0,2.072,30,24,0.0,204.0
NEG-dharashiv-2015-05-01,dharashiv,,2015-05-01,0,18.18158,76.03889,0,0.0,0.0,0.2,53.42000000000001,0.0,0.0,0.03,0.0,665.0,2.072,24,19,0.0,2422.0
NEG-dharashiv-2019-04-17,dharashiv,,2019-04-17,0,18.18158,76.03889,0,0.1,1.6,1.6,49.19,0.0,0.0,0.03,0.0,665.0,2.072,29,23,0.0,240.0
NEG-dharmapuri-2022-08-30,dharmapuri,,2022-08-30,0,12.1277,78.15794,0,39.400000000000006,94.3,111.5,26.89,8.5,11.3,1.06,5200.0,467.0,1.171,15,9,0.0,2457.0
NEG-dharmapuri-2019-10-14,dharmapuri,,2019-10-14,0,12.1277,78.15794,0,11.0,25.1,43.599999999999994,30.359999999999996,7.1,11.9,0.07,250.0,467.0,1.171,15,9,0.0,1406.0
NEG-dharmapuri-2016-12-08,dharmapuri,,2016-12-08,0,12.1277,78.15794,0,0.3,27.6,27.6,21.29,0.0,0.0,0.0,-100.0,467.0,1.171,15,9,0.0,366.0
NEG-dharmapuri-2018-12-20,dharmapuri,,2018-12-20,0,12.1277,78.15794,1,0.30000000000000004,0.30000000000000004,2.4000000000000004,28.83,0.0,1.2,0.0,,467.0,1.171,15,9,0.0,1108.0
NEG-dharmapuri-2017-05-29,dharmapuri,,2017-05-29,0,12.1277,78.15794,0,21.0,32.3,65.89999999999999,37.33,0.1,0.5,0.0,-100.0,467.0,1.171,15,9,0.0,538.0
NEG-dharmapuri-2017-02-05,dharmapuri,,2017-02-05,0,12.1277,78.15794,1,0.0,0.2,22.800000000000004,34.36,0.0,0.0,0.0,,467.0,1.171,15,9,0.0,425.0
NEG-dharmapuri-2018-01-31,dharmapuri,,2018-01-31,0,12.1277,78.15794,1,0.0,0.0,0.1,33.83,0.0,0.0,0.0,,467.0,1.171,15,9,0.0,785.0
NEG-dharmapuri-2018-02-20,dharmapuri,,2018-02-20,0,12.1277,78.15794,1,0.0,0.1,8.6,36.47,0.0,0.0,0.0,,467.0,1.171,15,9,0.0,805.0
NEG-dharmapuri-2020-01-01,dharmapuri,,2020-01-01,0,12.1277,78.15794,1,2.4000000000000004,11.2,12.2,22.07,1.0,0.7,0.0,,467.0,1.171,15,9,0.0,1485.0
NEG-dharmapuri-2016-08-31,dharmapuri,,2016-08-31,0,12.1277,78.15794,1,8.1,18.6,19.200000000000003,32.15,0.3,0.2,0.14,,467.0,1.171,15,9,0.0,267.0
NEG-dharmapuri-2015-05-22,dharmapuri,,2015-05-22,0,12.1277,78.15794,0,6.4,41.10000000000001,74.70000000000002,29.549999999999997,2.5,0.4,0.0,-100.0,467.0,1.171,10,8,0.0,552.0
NEG-dharmapuri-2021-11-20,dharmapuri,,2021-11-20,0,12.1277,78.15794,0,92.5,180.70000000000002,272.4,15.479999999999999,0.3,6.9,6.29,12.1,467.0,1.171,15,9,0.0,2174.0
NEG-dharmapuri-2021-12-11,dharmapuri,,2021-12-11,0,12.1277,78.15794,0,4.0,24.0,67.10000000000001,23.8,4.1,4.4,0.03,-72.7,467.0,1.171,15,9,0.0,2195.0
